row_id,content,theme,sentiment_word,sentiment_anls
4566,生产日期特别早，对京东特别失望,京东;,失望;,-1;
4567,很好，比香皂更适合孩子,NULL;NULL;,很好;适合;,1;1;
4568,讲电影非常专业的书，发现一个小瑕疵，蝙蝠侠周边的 明显是蝙蝠，书上却说是鸟。扣2分给京东物流，这么厚重的书，包个塑料袋就来了，书角磕坏了。,讲电影;NULL;NULL;书角;,专业;瑕疵;厚重;磕坏;,1;-1;1;-1;
4569,纸尿裤怎么是纸尿片？给个合理的解释！,,,
4570,狗不吃，问客服也没人理，买的别家的都吃就这个不吃,客服;,没人理;,-1;
4571,挺好的，比超市便宜,NULL;NULL;,挺好;便宜;,1;1;
4572,马桶盖子不好，上面印了色还擦不掉了。无语了这是什么质量，很破旧。失望！,盖子;NULL;NULL;NULL;,不好;无语;破旧;失望;,-1;-1;-1;-1;
4573,非常味道,,,
4574,没有任何治胃病，杀菌的功能，喝茶还是可以的，有点贵。,NULL;,有点贵;,-1;
4575,一开始没发现，居然是麻辣味的，而且个头太大了，鸡爪本来就是买来慢慢吃的，这么大个头，那就是与我买鸡爪的本意不符合了,NULL;NULL;,太大;不符合;,-1;-1;
4576,第一次白色活动力度这么大，速度杠杠滴！,速度;,杠杠滴;,1;
4577,这怎么说呢&hellip;&hellip;喜欢吃红薯干得就买吧，严重的货不对板,NULL;NULL;货;,喜欢;严重;不对;,1;-1;-1;
4578,包有点硬，不像牛皮革，应该是人造皮，上下班将就用吧！,包;,有点硬;,-1;
4579,这个&hellip;&hellip;买家秀和卖家秀？渐变蓝跟透明一样，除了下方有一点点跟脱色一样的蓝&hellip;&hellip;&hellip;&hellip;,,,
4580,搞活动买了两瓶，其实算算并不便宜&hellip;生产日期都是16年的，囤货的不合适,NULL;NULL;,不便宜;不合适;,-1;-1;
4581,遥控器上的静音键都是无效的。,静音键;,无效;,-1;
4582,京东到货快，钱包还可以，钱包的外包装盒。搞得太好，没有用的，把包装盒的钱，放在做钱包上。那不是更好。我们买的是钱包，不是看包装盒好。,到货;钱包;NULL;,快;还可以;好;,1;1;1;
4583,第一次用这个牌子，用的挺满意的！,NULL;,满意;,1;
4584,不知道仓库放了多久，灰尘一大堆,,,
4585,有怪味,NULL;,怪味;,-1;
4586,一般，感觉不值这个价，上当了,NULL;价;,一般;不值;,0;-1;
4587,在京东买了怎么久，最差的东东，都是粉未,东东;,差;,-1;
4588,打开包装  近五百的物品  单单发现这面膜被人偷了五张   <br/>不给个合理的答复难平复内心对京东商城多年来的信任,,,
4589,不知道是不是角梳，跟我在谭木匠买的不一样，凑合用吧,NULL;,凑合用;,0;
4590,送的是另外一品牌的，说好的赠品呢？,,,
4591,师傅已经装完了，剩下的就是使用了，不知道其他燃气灶要不要用胶密封的？,,,
4592,很好很愉快的一次购物,NULL;购物;,很好;愉快;,1;1;
4593,东西还行。,东西;,还行;,1;
4594,糖猫客服很牛的样子，网页有的赠品没有给，说送完为止一句话扔给你。你爱退不退的的样子。七天无理由退货还要自理运费。淘123宝 真的强多了，有运费险。,NULL;,很牛;,1;
4595,比较喜欢干果类的东西,NULL;,喜欢;,1;
4596,不错，不错，真不错。,NULL;,不错;,1;
4597,蒙牛 真果粒牛奶饮品（四种口味）250g*24 缤纷 礼盒装,NULL;,蒙牛;,-1;
4598,赠品是坏的，内包装缺角，不能用,赠品;NULL;,坏;不能用;,-1;-1;
4599,吃了再说。,,,
4600,收不到短信，客户端登入不上,,,
4601,不错的咖啡，比超市便宜，下次还会再买,NULL;咖啡;,不错;便宜;,1;1;
4602,过敏了 起了红斑 好疼  在实体店买的用着就不过敏,NULL;NULL;用着;,过敏;好疼;不过敏;,-1;-1;1;
4603,就这样吧。。。。。。。。。。。。。。,NULL;,就这样;,0;
4604,外观简洁大方，暖色调，看着舒服。,外观;NULL;看着;,简洁大方;暖;舒服;,1;1;1;
4605,买了小白瓶没送面膜，好气哦，找客服也不理,NULL;客服;,好气;不理;,-1;-1;
4606,还可以吧，凑单买了一件,NULL;,还可以;,1;
4607,说实话味道的确不怎么样！,味道;,不怎么样;,-1;
4608,盒子材料是透明塑料一张，像手工模型，折叠后，扣起来，有点变形，全部装起来就好了。装起来找鞋子还是方便。,NULL;鞋子;,变形;方便;,-1;1;
4609,不算物有所值。可能在实体店也就是50-60的价格！做工一般。满意的是京东的快递服务！,做工;NULL;,一般;满意;,0;1;
4610,产品质量可以就是价格变来变去的不是很理想希望以后不要这样就好,质量;,可以;,1;
4611,运费太坑,运费;,太坑;,-1;
4612,服务太差，商品也不怎么样,服务;商品;,太差;不怎么样;,-1;-1;
4613,退换太墨迹,退换;,墨迹;,-1;
4614,到货就马上给幺女用了    过敏屁股全红了,NULL;,过敏;,-1;
4615,日用品居然跟食品放在一起，除了京东也没谁了，一点常识都没有，哪来的专业性。,,,
4616,偏薄，适合夏季穿，修身款，款型不错！易皱，不好打理！商务人士还是多掏点钱买别的吧，职场新人可以买来凑合一下！,NULL;NULL;款型;NULL;,偏薄;适合;不错;不好;,-1;1;1;-1;
4617,还没用过&hellip;,,,
4618,做工太一般了，线头太多,做工;线头;,太一般;太多;,-1;-1;
4619,挺好的，好吃好吃好吃，喜欢,NULL;NULL;,挺好;喜欢;,1;1;
4620,还可以吧！不过送的刀具很差！,NULL;刀具;,还可以;很差;,1;-1;
4621,是否正品值得怀疑，但是以后不会再买,,,
4622,刚买一天就降价，真是佩服。,,,
4623,东西没收到，却&ldquo;被&rdquo;完成，投诉无门客服还没有。周末有空再来。,,,
4624,买了两大箱，这次够用一阵子了。赶上活动买的非常划算。已经第三次购买了，东西非常好,NULL;东西;,划算;好;,1;1;
4625,会黏在一起设计不好,设计;,不好;,-1;
4626,还可以吧，就是没有那么滋润，,NULL;,还可以;,1;
4627,买过就降价了，吃了几片，效果一般，再吃吃看吧！,效果;,一般;,0;
4628,买了6包了了，好喝不苦，味道香甜浓郁，口感润滑,NULL;NULL;NULL;NULL;口感;,好喝;不苦;香;浓郁;滑;,1;1;1;1;1;
4629,完全泡不开，和在药店买的差很远，再也不会买！,NULL;NULL;,泡不开;差;,-1;-1;
4630,红酒杯还比较满意,NULL;,满意;,1;
4631,纸巾的质量还可以，满减纯属骗人，就这纸巾正常价格128块24中包和这5.3一包，闹呢，正常也就是4块,质量;NULL;,还可以;正常;,1;1;
4632,还不错？然而拿到之后并没有64G上网找了一下，都不是满的，好吧，盖子像我这样粗心的人很容易丢QAQ，给个三星吧,NULL;盖子;NULL;,不错;粗心;容易;,1;-1;1;
4633,宝贝很好，物流也快，态度也好，昨晚试了一下，效果很棒。,宝贝;物流;效果;,很好;快;很棒;,1;1;1;
4634,这次的购物有些失望，给家里人买的，因为家人上班，当时预约的11.4号送货，物流和家人确认的也是11.4号，可是11.3号就送了，（家里没人，邻居帮忙看了一下）而且放在了家门口。很失望～东西还没使用不知道怎么样,购物;NULL;,失望;失望;,-1;-1;
4635,不错，很好看，开孔很精准,NULL;NULL;NULL;,不错;好看;精准;,1;1;1;
4636,这是坑人的吗，预订了也不过和现在一样价，还不如现在直接买有礼品送,NULL;,坑人;,-1;
4637,很不错，买的时候没有注意看用途，擦屁股不影响吧。,NULL;NULL;,不错;不影响;,1;0;
4638,有点儿薄不过大小比较合适,大小;,合适;,1;
4639,和摄像头根本无法连接 问了半天客服 除了Reset摄像头和录像机就没有第二种方法了 这种售后服务真的令人失望,售后服务;,令人失望;,-1;
4640,好像没有效果,,,
4641,感觉用起来不是很好用，质量一般吧，价格还算实惠,质量;价格;,一般;实惠;,0;1;
4642,还可以，做工粗糙,NULL;做工;,还可以;粗糙;,1;-1;
4643,尺码太大,尺码;,太大;,-1;
4644,质量太差 既然送就送点有质量的,质量;,太差;,-1;
4645,新买的，幸好试用了下，结果发现4节电池没法装全，有一节电池的地方没有弹簧，汗?这让我怎么用智能出水功能。,,,
4646,味道很大，震动声音也大，呵呵，外形都不像。不太好,味道;外形;,很大;不太好;,1;-1;
4647,孩子一直用这个，相信京东品质！,,,
4648,电商专用，感觉味道不如超市里买的。超市里买的味道要好一些。,,,
4649,来到我这箱子全烂，东西都在外面露着，刚安装差一个螺丝，说给补发三个，结果后买的水泵补发的水管都到了，联系客服却说要和仓库联系，原来在京东买东西更要谨慎。。。,箱子;东西;,烂;谨慎;,-1;0;
4650,没有包装吗？,,,
4651,少了点,,,
4652,软的，估计已经坏了,NULL;,坏;,-1;
4653,没用，千万不能买，真的拉，基。。。不能买,,,
4654,速度不错，配给我的精灵4tf卡用..,速度;,不错;,1;
4655,好喝，没有怪味,NULL;NULL;,好喝;没有怪味;,1;1;
4656,很好，不错，划算，方便，跟别的洗发水没区别,NULL;NULL;NULL;NULL;,很好;不错;划算;方便;,1;1;1;1;
4657,已收货还没用,,,
4658,京东的速度就是快，商品质量有保障，赞！,速度;商品质量;NULL;,快;有保障;赞;,1;1;1;
4659,挺好的，很好用很方便，比夹子哪种方便鞋带,NULL;NULL;NULL;鞋带;,挺好;好用;方便;方便;,1;1;1;1;
4660,买满就减，喜欢京东的活动，希望越做越大，产品以后再来追评哈！?:)双十一之前买的快递还蛮快的。,京东;快递;,喜欢;蛮快;,1;1;
4661,还行～～～～～～～～～～～～～～,NULL;,还行;,1;
4662,买了很多东西，京东小哥居然都扔在楼下的超市，让人家自己去拿，也不是一个小包裹，一箱酒，2箱子酱油醋，还有料酒，5箱子，好歹给人家送到楼下也行啊，一个小女生也拿不动啊，还得求人帮忙，差评，差评，差评,NULL;,差评;,-1;
4663,说好的一米长，怎么感觉只有三四十厘米？即使把弹簧处全部扯开，也没有一米长啊。,NULL;,扯开;,-1;
4664,我,,,
4665,太薄了 不是很满意  估计穿白色内裤都能看到皮肤和内裤的印 懒得退货了,NULL;,太薄;,0;
4666,没用几次就接触不良了,NULL;,接触不良;,-1;
4667,质量一般 对得起这个价格吧,质量;NULL;,一般;对得起;,0;1;
4668,用了两天一直感觉车子很不正常，燥音大了，老婆昨天说车子怎么变成拖 拉 机了，那么响！假货机油，现在一肚子火，我也不爆粗了，想买的朋友自己考虑下吧，以后都不在网上买机油了，这次就当花钱买教训！,车子;NULL;NULL;,不正常;大;响;,-1;-1;-1;
4669,买给老妈用的，个人感觉非常好用，比自己买的绿色的清风的还好,NULL;NULL;,好用;还好;,1;1;
4670,内容还不错 几页纸,内容;,不错;,1;
4671,这价能买到这个质量，的确相当实惠,NULL;,实惠;,1;
4672,一次买了好几袋，味道不错。,味道;,不错;,1;
4673,天天洗头还痒。假的,NULL;,痒;,-1;
4674,儿子喜欢，下课肚子饿了，晚饭前一盒正好。,NULL;NULL;,喜欢;正好;,1;1;
4675,压腿用的。倒是也可以在垫子上当凳子坐一会。,,,
4676,一次买了四袋，还行吧，小朋友喜欢,NULL;NULL;,还行;喜欢;,1;1;
4677,这本书拿来就是这个样子的，难道是旧书？也不知道是不是物流造成！给换这一本吗？看着旧的都不想看啊,,,
4678,明明打了电话说送到家，还说她不是配送员，把电话给我呢，这不是忽悠人么，居然还送去云柜，拎不清的,NULL;,忽悠;,-1;
4679,实惠，都是用这个牌子，无功无过。宝宝已经戒掉纸尿裤，现在买的都是送人。,NULL;NULL;,实惠;无功无过;,1;0;
4680,噪音不大，外观漂亮，配送员服务很周到，安装好后还试机了。,噪音;外观;服务;,不大;漂亮;周到;,0;1;1;
4681,用了很久了，效果不是很好,NULL;效果;,很久;不是很好;,-1;-1;
4682,我就像问问，为啥没耳机那,,,
4683,刚买完就降价，申请价格保护京东竟然不理睬，客服都什么死了，就是不回话，这就是京东的服务，真是越来越差了,NULL;服务;,不理睬;越来越差;,-1;-1;
4684,上网速度非常慢，评差,上网速度;,慢;,-1;
4685,一直都在京东购买，常购品,,,
4686,说实话这个真是挺一般的,NULL;,一般;,0;
4687,用了还是有静电,NULL;,静电;,1;
4688,吃起来方便,吃起来;,方便;,1;
4689,发音不标准，听不太清楚,发音;,不标准;,-1;
4690,送货速度快，价格也不贵。,送货速度;价格;,快;不贵;,1;1;
4691,苹果ipod苹果ipod,,,
4692,好就一个字,,,
4693,东西呢？系统显示已经签收，自提点根本就没有,,,
4694,不太好，ABC的好一点,NULL;,不太好;,-1;
4695,品种多 口味不一样 味道非常好 全家都喜欢吃,味道;NULL;,好;喜欢;,1;1;
4696,给宝宝一直买这个牌子，以后继续购买。京东物流真是快。,物流;,快;,1;
4697,快递很快，东西价格厚道，用着不错，一直用这个的,快递;价格;用着;,很快;厚道;不错;,1;1;1;
4698,还没见到，只是包装好简单哦,,,
4699,超级不好吃,NULL;,不好吃;,-1;
4700,不错，一直在用,NULL;,不错;,1;
4701,我不太明白不沾片啥意思,,,
4702,京东的东西，最值得信任,NULL;,值得信任;,1;
4703,一直用这个，比较省心了！！,NULL;,省心;,1;
4704,太黑了，明显是假的，蜂蜜喝过很多，一尝就不对，京东越来越皮厚了。,NULL;NULL;,假;不对;,-1;-1;
4705,金龙鱼香油不错，就是价格小贵!,香油;价格;,不错;小贵;,1;-1;
4706,有错误，又不是文白对照,,,
4707,为什么这一盒打开只有三双，上面写着五双，与实际不符,NULL;,不符;,-1;
4708,快递到了也不通知下我,,,
4709,冲着牌子买来试试,,,
4710,不知道这玩意好用不，买来试试吧,,,
4711,暂时还没有安装，但是相信海尔的服务，活动下单还送了个花洒，很划算，安装好再补图,NULL;,划算;,1;
4712,刚刚拿到手，正在使用中，感觉还行,NULL;,还行;,1;
4713,一般，不过比霍尼韦尔的好一点,NULL;,一般;,0;
4714,纸质一般，三字经前面的解释不是全文解释，有删减,纸质;,一般;,0;
4715,吃起来味道很好，  很好吃的休闲食品，但是最让我生气的是里面没有《开果器》。,味道;NULL;NULL;,很好;好吃;生气;,1;1;-1;
4716,我家猫不吃这个,,,
4717,后悔死了，配料有白糖，开封懒得退了,NULL;,后悔;,-1;
4718,不知道真假 倒是掉色掉皮确是很严重！,掉皮;,严重;,-1;
4719,东西不错，用了一段时间了，没出现任何问题,东西;,不错;,1;
4720,很好很愉快的购物体验很不错,NULL;NULL;购物体验;,很好;愉快;不错;,1;1;1;
4721,店家是色盲啊，明明是粉肤，发来的却是橙色,,,
4722,宝贝收到了，质量很好，物流很快，卖家服务也不错,质量;物流;卖家服务;,很好;很快;不错;,1;1;1;
4723,包装和质量还好，就是物流不能送到家，十多天才收到货！！！,质量;,还好;,1;
4724,快递送到电话都没有个随便给人放起，我都不知道到货结果不见了，一千多买来我一眼都没有看到，问客服投诉了也等于0气死人啦，撒子快递嘛，贵重物品不是本人也可以签收还不给买主打电话，问快递还叫我找找我到哪里去找嘛，一千多货都没看到就这样不见了哪个来负者??????,,,
4725,什么京东快递，有这种员工拖后腿，还没有处理掉！这是第二次遇到这个快递了。这次是送个货，电话没一个，短信没一个，在家等着急用的东西，打电话过去问还不接电话，连打几个才接，真是个无比破快递员！太无语了！选择京东购买，就是看送货速度快，居然还等到超出配送时间，我不打电话问还没人管了？货都没收到就订单完成了？骗人呢？,NULL;快递员;送货速度;NULL;,破;无语;快;骗人;,-1;-1;1;-1;
4726,这批笔超级不好写,批笔;,不好写;,-1;
4727,不好，不值这钱，刺鼻气味很大，不知道好评是怎么出来的,NULL;NULL;NULL;气味;,不好;不值;刺鼻;很大;,-1;-1;-1;1;
4728,一般没多好,NULL;,一般;,0;
4729,奶粉颜色和其他地方买的不一样，还有点甜味，奶腥味更重，怀疑是假货。<br/>而且还完全没有售后。,腥味;NULL;,更重;假货;,-1;-1;
4730,忘记用券，说好了给退款。然后没有消息，再找客服就说各种理由。但是你说过退了款这句话不需要负责么！！现在货也收了也过了退货期限，当然你们说啥就是啥了，无语,NULL;,无语;,-1;
4731,这种手表只能打电话，联不上2G移动网手机App有什么用怎么定能，叫到室外去试试了也是白试，建议买带4G功能这种，2G不靠谱！,NULL;,不靠谱;,-1;
4732,太差劲了客服根本不理人，一个问题问了两天都没人管,NULL;客服;NULL;,太差;不理;没人管;,-1;-1;-1;
4733,实惠，好不好用还不知道，好用再买。,NULL;,实惠;,1;
4734,东西不错声音也很轻，就是竟然没有蛋架的。,东西;声音;,不错;很轻;,1;1;
4735,京东现在真够草蛋的，优惠券秒没，客服跟你胡B扯，说好当天送到，第二天才到，什么玩意儿，怎么变这样了，越来越啦及！,,,
4736,维达是纸巾中的品牌，我们一直在用。,,,
4737,已经关注此产品已经好长时间了，用起来特别好用的，多使用之后特舒服，建议使用。,用起来;使用;,好用;舒服;,1;1;
4738,体感功能很鸡肋，玩一会会头晕，支持体感的游戏很少，玩起来感觉很差，慎重考虑入手,功能;NULL;NULL;,鸡肋;头晕;很差;,-1;-1;-1;
4739,京东自营最差劲的产品，苏泊尔红点28㎝不粘锅，比任何锅子都粘，售后差劲，只会找各种借口搪塞，差差差。,京东自营;售后;,差劲;差劲;,-1;-1;
4740,百家好世旋转拖把桶拖布双驱动好神拖免手洗地拖墩布【共6拖把头】,,,
4741,不怎么好，一分价钱一分货,NULL;,不怎么好;,-1;
4742,电池不经用，待机是个小时能跑百分之五十多的电。关机都能跑电是什么情况，关机一晚上也差不多跑了一半的电，拿来有什么用,电池;,不经用;,-1;
4743,便宜没好货！拿的还都是一个颜色，很单薄，很软！！！再也不会买了！,NULL;,单薄;,-1;
4744,虽然价格不贵，可面料太差劲了,价格;面料;,不贵;差劲;,1;-1;
4745,实名认证要多久啊，两天了还不能用。需要跟进，不能网上实名就不要在网上搞一个实名认证,NULL;,不能用;,-1;
4746,添加了糖，太甜不好吃,NULL;,不好吃;,-1;
4747,感觉一般，液体舒肤佳,感觉;,一般;,0;
4748,味道不错，快递也快，服务态度可以，就是数量太少,味道;NULL;服务态度;数量;,不错;快;可以;太少;,1;1;1;-1;
4749,很不错，质量好的很，比超市便宜多了！,NULL;质量;NULL;,不错;好;便宜;,1;1;1;
4750,还没有用期待着好用。,,,
4751,比超市便宜，但是实际上味道好像不如海天？,NULL;,便宜;,1;
4752,味道很难闻，像印度人身上的味儿,味道;,难闻;,-1;
4753,和实体店一个价，没有啥优惠，噱头多,,,
4754,很不错，就是散热不行啊,NULL;散热;,不错;不行;,1;-1;
4755,东西包装不好，不知道质量如何，对京东自营的东西越来越表示怀疑！,包装;,不好;,-1;
4756,送货速度太令人满意了，足不出户就可以收到这么完美的商品，真的很开心，京东服务，质量都特好！,NULL;商品;,完美;开心;,1;1;
4757,买了很多次了，猫猫爱吃，比平时便宜马上下单,NULL;NULL;,爱吃;便宜;,1;1;
4758,上当了，真心的难吃,NULL;,难吃;,-1;
4759,第一次穿就这样了,,,
4760,刚买就降价300块，太坑了,NULL;,太坑;,-1;
4761,多次购买了，感觉没以前的好吃了，但买的人和卖的人都很多，继续吧！,,,
4762,有香味不喜欢，确实很薄,香味;NULL;,不喜欢;很薄;,-1;-1;
4763,便宜买过很多次了,NULL;,便宜;,1;
4764,买了就降价了 麻辣 烧烤 番茄三种口味都买了 烧烤的不如其他两种酥脆,,,
4765,说好的次日达呢,,,
4766,这个不好吃,NULL;,不好吃;,-1;
4767,物流超级慢，不能及时跟进，也不主动联系客户。,物流;,超级慢;,-1;
4768,好 hi,NULL;,好;,1;
4769,不错，味道挺好,NULL;味道;,不错;挺好;,1;1;
4770,包装太差，箱子压坏了，东西差点漏出去。,包装;箱子;,太差;压坏;,-1;-1;
4771,价格实惠，活动时买的，感觉可以。,价格;,实惠;,1;
4772,没有原味好吃,原味;,好吃;,1;
4773,太差了！绝对是我用过最不好用的口红！颜色太深，抹不匀，色易掉。,NULL;NULL;颜色;NULL;,太差;不好用;太深;抹不匀;,-1;-1;-1;-1;
4774,鼠标有点差劲，感觉是用过的 上面还有划痕，键盘还没用  不知道呢,鼠标;,差劲;,-1;
4775,总体还行，但是外面的套布太不结实，组装时它已经拉坏，不知道能用多久,总体;套布;,还行;不结实;,1;-1;
4776,视频清晰度很低，图像模糊，质量差，本来以为三星是大牌子才买的，打开电视看电视颜色不正,图像;质量;颜色;,模糊;差;不正;,-1;-1;-1;
4777,东东不错，适用，用完再来购买,东东;NULL;,不错;适用;,1;1;
4778,包装真的很烂哦,包装;,很烂;,-1;
4779,空调不错，物流挺快的，安装师傅也挺负责任，客服也都挺不错的。申请价保也很快成功,空调;物流;安装师傅;客服;价保;,不错;挺快;负责任;不错;很快;,1;1;1;1;1;
4780,送来的时候所有的包装袋都是破的，商品包装也被拆开了，这么脏怎么当食品袋？？,包装袋;,破;,-1;
4781,一直在用御道的产品，只有这个单品感觉好差，用一个艾柱，不知需要重新点燃多少次，,单品;,好差;,-1;
4782,设计极不合理，穿起来就卷起来像三角裤，极不舒服，穿2次就不穿了，巨大的浪费，在网上买了几次衣物之类的东西，体验极其不佳，以后还是在实体店买稳妥一些。。,设计;NULL;NULL;体验;,不合理;不舒服;浪费;不佳;,-1;-1;-1;-1;
4783,线太细了，不好的感觉，差评,线;NULL;NULL;,太细;不好;差评;,-1;-1;-1;
4784,比较难泡，味道还可以！,NULL;味道;,难泡;还可以;,-1;1;
4785,还行吧，薄荷的清晰,NULL;NULL;,还行;清晰;,1;1;
4786,用起来感觉还行，以前没用过！,用起来;,还行;,1;
4787,物流经历了什么？做工有待提高。,做工;,有待提高;,-1;
4788,不错(*?&acute;╰╯`?)?,NULL;,不错;,1;
4789,选择了纸质发票却没有收到，在订单记录里找到了电子发票，却不能导出，问了几次在线客服都没人理，打客服电话也是直接被挂断。非常不愉快的体验。7小时之后再次找在线客服，才被告知，电子发票只能通过电脑版下载。直接体现在手机界面不好吗？浪费我时间。,客服;体验;时间;,没人理;不愉快;浪费;,-1;-1;-1;
4790,还行，马虎,NULL;NULL;,还行;马虎;,1;-1;
4791,已贴好，膜很厚，质量总体不错，但是看起来不通透，整个膜感觉是雾朦朦的。,NULL;膜;总体;看起来;,好;很厚;不错;不通透;,1;1;1;-1;
4792,杯子才用一次上面白色内盖就断裂了，能换货吗,内盖;,断裂;,-1;
4793,这是我收到的最慢的快递，没有之一，客服态度也不好，必须差评,快递;客服态度;NULL;,慢;不好;差评;,-1;-1;-1;
4794,味道太浓，,味道;,太浓;,-1;
4795,这次的没有上次好，有坏的，还咸,NULL;,坏;,-1;
4796,一般板一般般一把哪般办案半年收拾收拾,NULL;,一般;,0;
4797,给单位买的办公用品，一直都在用，质量蛮好的。,质量;,蛮好;,1;
4798,封签有破损，所以有送礼需求的，要考虑一下物流的风险了！,NULL;,破损;,-1;
4799,就是三角支撑不怎么好用,,,
4800,囤货中，不知道好用不，但愿是正品呀,NULL;,正品;,1;
4801,磕坏了,NULL;,磕坏;,-1;
4802,味道不错，比维维豆奶好喝多了，下次还会回购。哈哈哈,味道;,不错;,1;
4803,哈哈，日用都用完了，我个人很喜欢苏菲，觉得很舒服,NULL;觉得;,喜欢;舒服;,1;1;
4804,用了几天就有一股类似面包味儿，原来原装的有面包味，打电话客服说放时间长了有细菌滋生了，所以有异味，让我换新的，现在买了新的才用几天又有类似面包味儿，家里都不吃面包的！！！,NULL;,异味;,-1;
4805,还不错相信京东自营 哈哈哈,NULL;,不错;,1;
4806,一张用这个牌子的，搞活动买优惠多多,,,
4807,空间挺大的，没有图片漂亮，物流速度很快,空间;图片;物流速度;,挺大;漂亮;很快;,1;1;1;
4808,物流速度，给平板充电，还可以,NULL;,还可以;,1;
4809,连不起鼠标，好渣,NULL;,好渣;,-1;
4810,感觉一般，拿着较一般的感觉，与图片还是有差别的！还没看，期待有效果！,NULL;NULL;,一般;一般;,0;0;
4811,这么差的产品也拿出来卖，盖子也不怕把小朋友的手划伤？,产品;,差;,-1;
4812,这个真心超出预料，跟一瓶牛奶那么多,,,
4813,味道不错，每次看电视就不知不觉吃完一包了。,味道;,不错;,1;
4814,还可以，就是感觉小了点，里面不好加衣服,NULL;NULL;衣服;,还可以;小了点;不好;,1;-1;-1;
4815,很坑，定错了颜色，从下定单，原有定单申请退款也不搭理，京东服务超级烂,NULL;NULL;服务;,很坑;不搭理;烂;,-1;-1;-1;
4816,说真的，怎么也是300多的东西，就这样包装一下，这样很容易损坏的好不，还不如其他几十块钱的东西包装好。至于东西质量怎么样就不知道了，送人的。不过第一映像就不好。,NULL;,不好;,-1;
4817,需要充电 本身不配备插头 只有线 吸附式的设计有点尴尬 又配个挂钩 不知道设计理念是什么 另外体积太小 价格又比同类产品贵不少 有点后悔,NULL;体积;NULL;NULL;,尴尬;太小;贵;后悔;,-1;-1;-1;-1;
4818,防伪码找不到，硬盘有刮痕，不知道怎么回事，包装写的是3.5存，里面是正常尺寸，什么情况！一会安装后看看再回评！,硬盘;NULL;,找不到;正常;,-1;1;
4819,饭难吃,NULL;,难吃;,-1;
4820,太少了，我没用呢,NULL;,太少;,-1;
4821,衣服偏小,衣服;,偏小;,-1;
4822,锅太沉了，一只手抬不动。,锅;,沉;,-1;
4823,不好吃，吃过最难吃的了,NULL;NULL;,不好吃;难吃;,-1;-1;
4824,性价比高，包装简陋，盒子上的封签防伪码都被人拆开了，东西不知道是不是真的了。懒得折腾了，用用再评论！,性价比;包装;NULL;,高;简陋;折腾;,1;-1;-1;
4825,松子的营养价值很高的，小孩子吃了很有好处,营养价值;,很高;,1;
4826,加墨不方便，没有想想的好用,NULL;,不方便;,-1;
4827,非常好的卖家，非常满意的宝贝，完全符合我的需求,NULL;卖家;宝贝;,好;满意;符合;,1;1;1;
4828,还可以，挺好的,NULL;NULL;,还可以;挺好;,1;1;
4829,机箱边缘有些脏的痕迹，不知道是包装时出的问题还是别人买了以后又退货的,边缘;,脏;,-1;
4830,不伤手，味道不错,味道;,不错;,1;
4831,定型效果不好风一吹头发就乱了,定型效果;,不好;,-1;
4832,这个鞋子做工一般，怎么看都像假货，穿着有点挤，用料有点硬，一圈毛刺多。,做工;NULL;用料;,一般;假货;有点硬;,0;-1;-1;
4833,不咋样，还不如普通的咖啡机，下单后发现别的店送咖啡，送旅行布包，建议大家多比较,NULL;,不咋样;,-1;
4834,换过一次新的才好的。,,,
4835,蛮上火的，味道很一般,味道;,一般;,0;
4836,质量可以，接显示器使用没问题。线较短，感觉声音有点小。,质量;使用;线;,可以;没问题;短;,1;1;-1;
4837,快递速度很快，质量不错味道不错,快递速度;质量;味道;,很快;不错;不错;,1;1;1;
4838,鸡肉很烂，吃起来很香。,鸡肉;吃起来;,很烂;很香;,-1;1;
4839,比超市便宜，很划算，味道很好,NULL;NULL;味道;,便宜;划算;很好;,1;1;1;
4840,商品不错，但是价格却相差好大，京东活动真是&hellip;&hellip;,商品;相差;,不错;好大;,1;-1;
4841,16G的，结果显示已用8.00kb，可用14.6G。增么解释？,,,
4842,"这个东西没法用,动不动就卡住,走不了。",NULL;,卡住;,-1;
4843,不错哦！,NULL;,不错;,1;
4844,东西不错，质量挺好的,东西;质量;,不错;挺好;,1;1;
4845,送的挂绳质量那是相当low!一分钱一分货。物流慢得我都无力吐槽，我是看见京东送货才买的，哎。,质量;物流;,low;慢;,-1;-1;
4846,讲真，不合我口味。真的不合我口味,NULL;,不合;,-1;
4847,一点都不防水，一点都不防水，油进眼镜，流眼泪了然后眨了几下，用纸轻轻一碰就掉了，掉了，了。尴尬。,NULL;NULL;用纸;NULL;NULL;,不防水;不防水;掉了;掉了;尴尬;,-1;-1;-1;-1;-1;
4848,挺不错的，价格实惠，比商场买的便宜多了,NULL;价格;NULL;,不错;实惠;便宜;,1;1;1;
4849,物流很快，质量看着还可以，好评！,物流;看着;NULL;,很快;还可以;好评;,1;1;1;
4850,质量一般，不稳当，有时会晃荡。,质量;,一般;,0;
4851,质量挺好,质量;,挺好;,1;
4852,和图片完全不符合，破损多不说了，肉少，又干。,图片;NULL;NULL;,不符合;破损;干;,-1;-1;-1;
4853,护垫薄度适宜，大小刚好，用了好几款，就为此款最合适,薄度;大小;NULL;,适宜;刚好;合适;,1;1;1;
4854,味道不错，有点小贵,味道;NULL;,不错;有点小贵;,1;-1;
4855,收到货了，还没有用,,,
