36658,还不错。物美价廉。,NULL;NULL;,物美价廉;不错;,1;1;
36659,宝贝收到了，外观完美。挺不错的。收到了就使用了，消毒很快，客服人为不错爽快。一家人足够了，宝贝到了朋友们见了做说好，漂亮物有所值，物流给力,客服;NULL;消毒;NULL;NULL;外观;NULL;客服;物流;,爽快;漂亮;很快;物有所值;足够;完美;不错;不错;给力;,1;1;1;1;1;1;1;1;1;
36660,是,;,;,;
36661,退货，***拍完第二天就送到，苏宁不行啊,苏宁;,不行;,-1;
36662,一般产品,产品;,一般;,0;
36663,不是很满意，基本上每个按键都是40分钟，不知道区别在哪里。按照那个时间，炖出来的鸭肉都烂掉了。再一个盖子不好盖，有时候我关开得用双手，老人更不会使用,NULL;盖子;,不是满意;不好;,-1;-1;
36664,手机还是不错的，但是数据线明显是旧的，用过的。结果用了三天就充不了电了。店长还要我自己去小米售后换。,手机;结果;数据线;,不错;充不了电;旧;,1;-1;-1;
36665,开机太慢，还动不动就死机，买后悔了,NULL;NULL;开机;,后悔;死机;太慢;,-1;-1;-1;
36666,这是第二次在苏宁购物了感觉非常满意物流速度超快快递小哥人很热情收到货后很满意一直都很信赖小米的产品,产品;购物;物流速度;快递小哥;,信赖;满意;快;热情;,1;1;1;1;
36667,我家里的包括我的哥哥和兄弟的电器都是我帮他们在网上淘的，所以一般我在选择电器上，第一，一定要是大众化的品牌，必须有全国联保的；第二，提前看好自己需要的款型，做活动时必抢，东西好好的店铺一定要收藏，下次有同样需求，首先看看这些好的店铺，那样质量真的是杠杠——绝对错不了 好,质量;电器;东西;NULL;,杠杠;一般;好;好;,1;0;1;1;
36668,麦好短，话说不来,麦;,好短;,-1;
36669,用了一次就皮肤过敏，便宜没好货,皮肤;NULL;,过敏;便宜没好货;,-1;-1;
36670,第一次在苏宁app买东西，结果一个星期才收到货。物流真是慢的难以想象，打电话给快递公司还没人接，配送电话是私人号码。只想给差评。所有好心情都没有了。,快递公司;NULL;物流;,没人接;差评;慢;,-1;-1;-1;
36671,机子还行就是装机有点小瑕疵：1.装机位置直接对着床直吹，第一次自己装修这些不太懂，但作为专业人士应该考虑到，不过位置有咨询过我意见，只能说我没经验。反正这两天吹着头疼。2.装机师傅外机安装用我的梯子在户外，装完后没有帮忙收回。过了一天用的时候才发现没有去找，还好没人拿走。不过师傅折腾了四个小时也可以理解。3.苏宁的物流信息更新不是很及时。不过还是希望苏宁能在这方面改进。,机子;更新;NULL;,还行;不是及时;瑕疵;,1;-1;-1;
36672,9月18号收到货，没有英语教材，联系客服，说给补发，20号再问，说当天寄出，23号再问，说不清楚，发截图后说尽快，24号又说给催一下。你们说话哪一话是真的？苏宁和这种商家合作是砸自己的品牌！,;,;,;
36673,应该还行吧,NULL;,还行;,1;
36674,还没有使用 不知道效果怎么样  瓶太小了,瓶;,太小;,-1;
36675,物流太慢了，居然用了三天，而且地图显示包裹的位置错误。显示器颜色鲜艳，但颗粒感明显，曲面感觉一般般，有钱还是上2K吧。,颜色;物流;曲面;,鲜艳;太慢了;一般般;,1;-1;0;
36676,一直在等手机到货评价就晚了 质量还好吧 挺厚的套上去 送的膜不好指纹很多 指环粘性很好一粘上去就弄不下来了,NULL;粘性;膜;,挺厚;不很好;不好;,1;-1;-1;
36677,这次买的东西看了心情最差，有问题客服天天拖明天，明天拖后天。一点也不诚实。,心情;客服;,差;有问题;,-1;-1;
36678,我比骗了，希望大家别在***了，网上说不用安装费，来收了我100元安装费，早知道去***买了。[追评]骗子，我受害了，希望大家擦亮眼晴，说话不算数。没一点成心可言，,NULL;NULL;,骗子;没成心;,-1;-1;
36679,***病一般，服，物流太慢了。,NULL;物流;,一般;太慢了;,0;-1;
36680,还没有用。用过在来评价。但是包装盒像是之前就打开过了。,;,;,;
36681,整体不错，就是电源太短，还设计在前面。,电源;整体;,太短;不错;,-1;1;
36682,海信质量好一个,海信质量;,好;,1;
36683,觉得很赞，内容丰富。超喜欢。,觉得;NULL;内容;,很赞;喜欢;丰富;,1;1;1;
36684,下单到到货7天，也是醉了,NULL;,醉了;,-1;
36685,货都送没了 没爱了[追评]客服以联,NULL;,没爱了;,-1;
36686,超级舒服，真是太好用了，一定要再买一个，性价比真是高,NULL;性价比;NULL;,舒服;高;好用;,1;1;1;
36687,实在太差劲了，从客服到安装，发的电话是空号，发的短信消息说24小时之内联系，结果第二天了还要自己打电话催，说送赠品吧，又是三天压根查不到，找的理由是调休，我就呵呵了，我看看2017年9月23日这客服还能找什么理由给我，一次很失望的购物,NULL;购物;,差劲;失望;,-1;-1;
36688,手机里的名称居然是HAN的iphone，不懂,;,;,;
36689,很差，频是花的，师傅居然说没有问题，大家看看我拍的照片，必需跟我换。[追评]师傅又过来看，说3000块的就只能这样。这现象，质量在允许的范围类。,NULL;,很差;,-1;
36690,不算太白，一会就没了,;,;,;
36691,安全好用，热得快，好评！,安全;NULL;NULL;,好用;热得快;好评;,1;1;1;
36692,外观漂亮，,外观;,漂亮;,1;
36693,质量很好快递也很快,质量;快递;,很好;很快;,1;1;
36694,包装太差了，搬运过程中有点野蛮了，装修还没搞好也不好拆包装看里面有没有损坏，也没有在约定时间送达。希望里面无损吧,包装;搬运过程;,太差;野蛮;,-1;-1;
36695,功能质量都不错，物超所值满意的一次购物。,质量;NULL;购物;,不错;物超所值;满意;,1;1;1;
36696,差，没有所述那么好,NULL;NULL;,差;没有好;,-1;-1;
36697,今早收到煤气灶就迫不及待的安装了，果真如介绍的一样，火力猛，容易调节，更喜欢的是炉面平整容易清洁，很好、不错、火力大，耐心服务，发货速度快，质量很好，灶头是铜的，打火快，而且火力猛，省气，最主要售后有保障，不用担心三年内有质量问题。[追评]发货快，快递员服务态度好！炉灶已经买了第二个了，给老人买的，非常喜欢。东西高大上，美观大方没的说，一直挺下去，需要的朋友抓紧购进吧。,火力;NULL;服务;NULL;NULL;发货速度;NULL;发货;质量;售后;服务态度;NULL;东西;清洁;NULL;打火;,猛;容易调节;耐心;很好;美观大方;快;没的说;快;很好;有保障;好;不错;高大上;平整;喜欢;快;,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
36698,下面一排指示灯按键不亮。,按键;,不亮;,-1;
36699,不好用，还有点粘锅，特别轻，加热有点慢,NULL;NULL;加热;NULL;,轻;不好用;有点慢;粘锅;,-1;-1;-1;-1;
36700,看着就可以！,NULL;,可以;,1;
36701,安装师傅挂室外机时没有找水平，要求重装,;,;,;
36702,发烫好严重哦！锅的外面都比较烫。他比一般的都要烫   没有办法   只能想一分钱一分货   可能但愿是正常的,外面;NULL;NULL;NULL;NULL;NULL;,较烫;发烫;正常;好;一分钱一分货;严重;,-1;-1;1;1;-1;-1;
36703,真的不知道这是不是正常，泡泡太多又加漂洗了两次，还是有,泡泡;,太多;,-1;
36704,东西收到一个半月了，发票一直都没有寄过来。催了三四次，一次次忽悠说是上报到财务了。最后来个财务没有发票了。真不知道有没有发票，很无语！,NULL;NULL;,无语;忽悠;,-1;-1;
36705,看着不错，简单使用一下，觉得黏糊糊的。,觉得;看着;使用;,黏糊糊;不错;简单;,-1;1;1;
36706,买东西一般不会给差评，这次实在是忍不住，电器产品啊，宝宝惶恐，不敢用，各种漏水加烧焦,NULL;NULL;NULL;,惶恐;差评;不敢用;,-1;-1;-1;
36707,要自己安装，脱水声音特别大，很失望,声音;NULL;,特别大;失望;,-1;-1;
36708,电脑参数不符   还不退还差价,电脑参数;,不符;,-1;
36709,差评啊，东西好像盗版一样，都脱漆，不敢抹的，大家慎买，打开盖子还有黑黑的东西，客服态度也不好，没解决问题,NULL;东西;客服态度;,差评;盗版;不好;,-1;-1;-1;
36710,物流太差，以为都收不到了,物流;,太差;,-1;
36711,打开有点味，不知道放一放能好点不,NULL;,有点味;,-1;
36712,还没有用，用过再去追评。价格很实惠,价格;,实惠;,1;
36713,坏了，2周不到，普吉岛最后一天，算幸运了。,NULL;NULL;,坏;幸运;,-1;-1;
36714,差评！很久才到！,NULL;,差评;,-1;
36715,货物质量差评，售后服务差评，8月29号都检测出洗衣液盒打不开，到现在都没人处理，苏宁售后让找TCL售后处理，TCL售后让找苏宁售后处理，买了东西都不知道找谁处理问题，简直太差，差评至极，以后再也不在苏宁买东西。,NULL;货物质量;NULL;售后服务;洗衣液;,太差;差评;差评;差评;打不开;,-1;-1;-1;-1;-1;
36716,还没用，不知道效果怎么样,;,;,;
36717,用起来还不错  但是塑料味太重  得放很长时间散味 不知道烤起来对面包有没有没影响,用起来;塑料味;,不错;太重;,1;-1;
36718,宝贝非常好用，和描述一样，无聊超快 服务超好，建议大家购买,宝贝;NULL;服务;,好用;超快;超好;,1;1;1;
36719,我需要纸质的发票，什么时候给我？我又买了一台净水机，可不可以一起给我发票,;,;,;
36720,差，SIM1 卡槽 处，有 压伤.,NULL;,差;,-1;
36721,很好用，物流快，包装好，价格实惠，不伤肌肤，味道香,物流;味道;包装;价格;NULL;,快;香;好;实惠;好用;,1;1;1;1;1;
36722,用了一个月了，感觉还可以。,NULL;,还可以;,1;
36723,发货速度快，服务一流，数据线插手机的接口不好，一动就掉下，跟原数据线差很多。充电还是蛮快的。,接口;充电;服务;发货速度;,不好;蛮快;一流;快;,-1;1;1;1;
36724,充值很快很快，不错,NULL;充电;,不错;很快;,1;1;
36725,现在的乐视品控做的真不行，前后买了2台，第一台开箱，屏幕有一个指头大的颜色偏浅，换了台。第二台自己开箱，屏幕还是有直角形状的颜色也偏。在右上角。唉，嫌麻烦，不换了。出租房用。,NULL;颜色;NULL;,麻烦;偏浅;不行;,-1;-1;-1;
36726,很小巧，很实用，质量很好,NULL;质量;NULL;,小巧;很好;实用;,1;1;1;
36727,我买的机滤和空气阁，都是曼牌的，商家说拍这个回头发我要的。大家给看看这个曼牌的东西质量如何。也是不想多说了。商家还在那里狡辩。我也是醉了！,NULL;NULL;,不想多说;醉了;,-1;-1;
36728,TCL和苏宁服务真的超级差，差，，超烂的，送到好几天都没人安装，你推我推你，推来推去的。终于有人来安装，安出现故障，遥控器和主机不受控制，又得叫安装师傅修理，制冷不怎么好。总之售前-售中-售后这么超级不好，不到位，超级不满意。无法跟奥克斯对比，后悔没去奥克斯购买,售后;制冷;NULL;NULL;NULL;NULL;主机;服务;遥控器;NULL;,不好;不怎么好;不满意;后悔;差;超烂;不受控制;差;不受控制;故障;,-1;-1;-1;-1;-1;-1;1;-1;-1;-1;
36729,太简单了点，也没盖子，传输速度超级慢，4m每秒，我表示有点收不了，拷一部电影要好几分钟。,NULL;传输速度;,简单;超级慢;,-1;-1;
36730,外观好看，但商品品质一般般,外观;品质;,好看;一般般;,1;0;
36731,还可以，就是没有膜还有赠品,NULL;,还可以;,1;
36732,东西不错，价格太贵，实物漏发！东西不错，价格太贵，实物漏发！东西不错，价格太贵，实物漏发！东西不错，价格太贵，实物漏发！,东西;价格;实物;,不错;太贵;漏发;,1;-1;-1;
36733,与图片一样，制冷也许放点冰效果更空调一样。,;,;,;
36734,第一次在苏宁买东西，东西怎样我不知道，反正售后***的死，电视送到了，等安装人员等了好几天，打电话说明天来装，然后没来，然后又等，真心***。,;,;,;
36735,燈可以 就是不帶開關  其他都帶開關,;,;,;
36736,不错 颜值高 音质也可以 赞！,音质;NULL;NULL;颜值;,可以;赞;不错;高;,1;1;1;1;
36737,不错，挺好的,NULL;NULL;,不错;挺好;,1;1;
36738,送货很快，第二天就到了。但是送货的和安装的还要分开，自己无法确定货物是否有问题就要收货，然后还要预约安装，非常麻烦。,货物;NULL;送货;,有问题;麻烦;很快;,-1;-1;1;
36739,我买面包机主要为了和面，结果和完一次面，想要再和一次面要等好久，搞得我那面团都发起来了，还有做肉松也是一样，完成一次程序之后发现肉松太湿而且不够蓬松，想要再做一次，结果只有加热电机不动，这面包机的电机太娇贵了，动不动罢工，太不爽了,NULL;NULL;电机;肉松;,不蓬松;不爽;娇贵;太湿;,-1;-1;-1;-1;
36740,太小了，这是一个型号的吗？照片我都懒得拍，买的朋友注意,NULL;,太小;,-1;
36741,说实话，英雄联盟都卡有点过份，fps80以下有点过份了呀,NULL;,卡;,-1;
36742,物流快，价格比***便宜。,NULL;物流;,便宜;快;,1;1;
36743,快递很快，厂家服务态度很好，冰箱有点小问题，厂家马上联系处理,快递;服务态度;,很快;很好;,1;1;
36744,噪音特别大,噪音;,特别大;,-1;
36745,一分钱一分货，就那样吧,NULL;NULL;,就那样;一分钱一分货;,0;-1;
36746,不值，声音太大，吸力不够大，没有介绍的一样好，天襄之别，充气还没用，用后再评价。,NULL;声音;吸力;,不值;太大;不够大;,-1;-1;-1;
36747,个人感觉音质没有想像中的好。,音质;,没有好;,-1;
36748,声音大、苏宁买的还要变相收取安转费、看过其它评价、补贴50购物卷、可是我买了两台就补贴一次50、在申请投诉不回复、安装一个螺丝钉都收费、现在苏宁就是骗子[追评]声音太大、这次苏宁太坑了、这么多年从没有过的坑,苏宁;苏宁;声音;苏宁;,费;骗子;太大;太坑;,-1;-1;-1;-1;
36749,煮饭难吃差评，没有发票,煮饭;NULL;,难吃;差评;,-1;-1;
36750,机器整体来说算一般吧，触屏有时候没反应，机器会卡壳，这样的价位感觉也不是很爽,触屏;价位;整体;,没反应;不是很爽;一般;,-1;-1;0;
36751,我都没收到，九块九就这样打水漂了，叫我怎么继续在你们平台购物？？？,NULL;NULL;,就这样;打水漂;,0;-1;
36752,此款微波炉确实不错，还有智能遥控，大家风范值得信赖！,微波炉;NULL;,不错;值得信赖;,1;1;
36753,东西颜值爆灯，但内胆的重量比大卖场同款同型号的轻。另外，要的发票，都过了一个多月了店家都没寄过来（买的时候有留言，过后也有联系客服）。难免让人有怀疑是不是正品的疑虑。,重量;颜值;,轻;爆灯;,1;1;
36754,还行吧，就是不知道去甲醛怎样，三档声音比较大，没有想想中的好，必经不是很贵，使用没有什么感觉，以后还是要买好一点的,NULL;声音;NULL;NULL;,不是很贵;较大;还行;没有好;,1;-1;1;-1;
36755,拍的时候说有赠品，结果呢说送完了。如果数量有限的话，拍的时候没有赠品就及时把赠品下架，欺骗和误导消费者。电脑如评论一样容易留指纹，开机速度有点慢。一次不愉快的消费体验，以后也不会在此平台购物了。,消费者;消费;开机速度;,欺骗;不愉快;有点慢;,-1;-1;-1;
36756,苏宁易购第二天就送货上门了，师傅很热情，服务周到，宝贝色彩鲜艳，图像清晰，开机和换台时会有一，两秒蓝屏，大小在我家很合适，声音比较单薄，没有立体声的效果，总之性价比不错！用一段时间后再来评价。,苏宁易购;图像;师傅;大小;NULL;声音;性价比;服务;,送货上门;清晰;热情;合适;蓝屏;单薄;不错;周到;,1;1;1;1;-1;-1;1;1;
36757,声音很大 ，快递送来没检查清楚，门咧开了点，跟想象得要小,NULL;声音;,小;很大;,-1;1;
36758,内置wifi接受信号不好！希望尽快安排解决这个问题,信号;,不好;,-1;
36759,也不送个套。快递服务不好，叫提前一点送都不行，明明就在附近！,NULL;快递服务;,不行;不好;,-1;-1;
36760,物流太慢！东西真心一般？,物流;东西;,太慢;一般;,-1;0;
36761,osm 很好用，大品牌。,NULL;,好用;,1;
36762,包装好渣，质量不知道,包装;,好渣;,-1;
36763,右侧usb接口上有缝，用了一天才发现，体验还不错，看见这缝真的不爽，算是明白了，818就是清次品，快递倒是挺快。,NULL;快递;体验;缝;,次品;挺快;不错;不爽;,-1;1;1;-1;
36764,电视好看，质量不错，很喜欢,电视;质量;NULL;,好看;不错;很喜欢;,1;1;1;
36765,一般般不是太好,NULL;NULL;,一般般;不好;,0;-1;
36766,送错货了，完全没想到竟然会发生在自己身上，伤透心！！！[追评]不过后期有打电话给我，态度很好的小姐姐,态度;NULL;,很好;伤透心;,1;-1;
36767,史密斯的售后就是不错，售后和安装人员服务态度都很好，我住22层，担心水压不稳，风大等影响使用，今天安装完试了下挺好用，安装师傅讲解和安装都很到位。好评,售后;安装;NULL;NULL;服务态度;安装;,不错;到位;不稳;好评;很好;挺好用;,1;1;-1;1;1;1;
36768,购机是说了送鼠标的，结果说备注错了。备注成了好评送。什么坑人玩样，到货只有裸机，什么也没有。连一个装电脑的包也没有。,NULL;,坑人;,-1;
36769,油烟机安装好了，外观样子不错，吸力大。对产品还是比较满意的，但是和客服联系的时候，客服回复的不够快，我有些安装的问题联系了客服，没有及时回复我，表示不满意！[追评]他们家的产品质量是挺好的，这点不用说！服务的话也还好，发给他们如果他们暂时没有回复的话，他们稍后都会主动联系我帮我解决，这点很不错！售后有保障！,样子;回复;NULL;售后;NULL;产品;回复;产品质量;,不错;没有及时;不满意;有保障;不错;满意;不够快;挺好;,1;-1;-1;1;1;1;-1;1;
36770,物流没电话通知,;,;,;
36771,没收到货，放门卫不见了,;,;,;
36772,红酒送的券买的，有点坑，下次0元购要看仔细了，不要幻想天上掉馅饼！,NULL;,有点坑;,-1;
36773,看看服务态度吧 我就呵呵了 你真会说话 一百多的东西 而已 我就问问。客服连人话都不会说了  上图大家自己看   看看人家发票吧 发给我海关图  我不懂 对 我懂还用你来卖吗？ 真的给苏宁丢脸 无回复不想再看见你 [追评]用了几天了不加护发素头发跟用肥皂洗一样干。,NULL;,干;,-1;
36774,没有除甲醛功能，欺骗消费者，询问客服，假装不知道。,消费者;,欺骗;,-1;
36775,很很***的一次购物奔着苏宁服务卖的居然是从广东顺德寄过来，快递走了一个星期不说，送快递的居然不给打电话，货让人家拿走了，还好是一个小区的，给送过来！以后绝对不会相信苏宁购物，第一次，也是最后一次！送你们5,苏宁购物;,不相信;,-1;
36776,差！严重不方便！苏宁这么大的集团，还不变革很快衰退了,NULL;NULL;,差;不方便;,-1;-1;
36777,物流挺快的，小巧,NULL;物流;,小巧;挺快;,1;1;
36778,还不错，这个价也就这样吧,NULL;价;,不错;就这样;,1;0;
36779,没上次买的好了，少了一个待机显示时间的设置了。。。,;,;,;
36780,料理机性价比高，外观清爽，用起来顺手。,用起来;外观;性价比;,顺手;清爽;高;,1;1;1;
36781,很滋润  用完感觉挺好的。价格很划算。,NULL;NULL;价格;,滋润;挺好;划算;,1;1;1;
36782,怎么没有发票呢,;,;,;
36783,东西收到了包装很好就是安装出了点问题，买时说安装130元，结果到我这安装的时候，售后说这个是安装楼房的价钱，不是农民平方价位，要300多元钱，我不想叫他们安了，他们说不安没有售后，坏了不负责任没办法叫他们安了，可我总觉得是***受骗了，买时问好了安装什么价位，怎么一下子翻了一倍大家帮忙看看我这个和楼房的有区别吗，没住过楼房，我给最差的评价。,包装;觉得;评价;,很好;受骗;差;,1;-1;-1;
36784,电视质量有问题 ,质量;,有问题;,-1;
36785,声音很大，一份钱一份货,声音;,很大;,1;
36786,西门子装机工人，把送的亮碟藏起来，骗我们老人家买了一箱399洗碗粉。严重差评！！！！[追评]苏宁，西门子，一对骗子。***专门骗人,NULL;NULL;NULL;,骗子;骗人;差评;,-1;-1;-1;
36787,外形小巧，功能齐备，播放流畅，价格实惠。,播放;价格;外形;功能;,流畅;实惠;小巧;齐备;,1;1;1;1;
36788,***中的***，收到的商品和店铺描述都不是一个品牌，写的买一赠一，那个赠品更是***，一点香味都没有，就有一点破胶皮味，还不如***的物品了大家可以看看我照的图片[追评]***，***，商品虚假描述，骗人,NULL;商品;,骗人;虚假;,-1;-1;
36789,烧热水感觉没有那么快，没有手机互联有点跟不上,NULL;热水;,跟不上;没有快;,-1;-1;
36790,快递速度还是比较快的，商品外观稍微有点瑕疵，商品质量要等用后才知道。,快递速度;外观;,较快;瑕疵;,1;-1;
36791,屏是够大，可是也太脆弱了。用了一周，不小心掉地上，离地面也就二三十厘米。屏就碎了，还碎的很彻底。。而且在用的过程中，偶尔有卡的现象，半天反应不过来。。,NULL;屏;NULL;NULL;屏;,脆弱;碎了;卡;碎;够大;,-1;-1;-1;-1;1;
36792,网速太慢了,网速;,太慢了;,-1;
36793,清晰度非常的好，买来当作监控显示屏用的，效果非常的棒！还送了一年的暴风会员相当于送了一年的电视收视费呢！非常超值啊！用遥控器语音找节目更是非常方便！,节目;NULL;清晰度;效果;,方便;超值;好;棒;,1;1;1;1;
36794,昨天下午到的货，晚上就回去试了试，全家老小都试了试，都说特别舒服，这次买的真的是超赞的，又方便，质量还好，棒棒哒,质量;NULL;NULL;NULL;NULL;,还好;舒服;棒棒哒;超赞;方便;,1;1;1;1;1;
36795,没支架送,;,;,;
36796,很一般 一分钱一分货 不上色 买回来就断了,NULL;NULL;NULL;,一般;不上色;一分钱一分货;,0;-1;-1;
36797,产品方便携带，性价比较高,产品;性价比;,方便携带;高;,1;1;
36798,刚收到货，做工太差，太脏了，不建议大家买,做工;NULL;,太差;脏;,-1;-1;
36799,商品还是不错的，送货也快。,送货;商品;,快;不错;,1;1;
36800,苏宁购物最不满意的一次，炸锅是旧款，这个无所谓。炸锅把手按钮不好用，得反复弄好几次才能弄好。炸锅用的时候声音超级大，不经意一拍锅顶声音居然小了点，难道是震动调节声音。最吓人的是锅短路，我一插电我家空开居然自动跳闸了。看评论说不能退货，什么测评之类的，干脆就放弃了。,声音;炸锅;购物;按钮;锅;,超级大;旧款;不满意;不好用;吓人;,1;-1;-1;-1;-1;
36801,好用，挺方便的,NULL;NULL;,好用;方便;,1;1;
36802,买来送母亲的。,;,;,;
36803,产品外观性能一般。,性能;,一般;,0;
36804,感觉不值，新电脑反应就这么慢，，点一个隐藏图标要好久才弹出来！,反应;NULL;,慢;不值;,-1;-1;
36805,送货很快，安装简单，这个价格也算实惠,安装;价格;送货;,简单;实惠;很快;,1;1;1;
36806,目前还没有用，不过看着是不错的。,看着;,不错;,1;
36807,电饭煲收到了，基本算是满意，唯一不满意的是，放饭勺的扣子就跟用过的一样。,NULL;NULL;,不满意;满意;,-1;1;
36808,还好，就是声音大了点,声音;,大了点;,-1;
36809,预约安装准时到达唯一问题就是没有裁顶板的专业剪子开口不好看只要烟机好使就行另卡油烟机的卡口师傅说不用装希望以后没有问题总体感觉不错相信帅康的品牌,;,;,;
36810,泡沫多,泡沫;,多;,0;
36811,还可以的，用着还行。,用着;NULL;,还行;还可以;,1;1;
36812,挺好用了不错打算再入手冰箱也是海尔好评,海尔;NULL;NULL;,好评;挺好用;不错;,1;1;1;
36813,一般般[追评]还可以,NULL;NULL;,一般般;还可以;,0;1;
36814,外观损坏，但是是家里老人签收的，也没办法当时拆开看，就买了一次就碰到这种情况，对配送团队表示失望。,配送;外表;,失望;破损;,-1;-1;
36815,不想说，发了两次都是货物不对，然后我给货给苏宁的取货员拿回去了，还有发票，结果一周了，没有款项退回去咨询售后又特别麻烦，每次要绕一圈，售后服务态度差，理解能力差，说了半天都不理解你说什么。总之，就是差评。希望其他买家不要被忽悠,买家;NULL;货物;NULL;态度;售后;,不要忽悠;不想说;不对;差评;差;麻烦;,1;-1;-1;-1;-1;-1;
36816,手机买来就到官网验证了，是正品，赠品是手机套和钢化膜，比较实用，但钢化膜偏小，凑合用吧，手机收到后出现的故障是听筒没声音，找到售后说是系统有问题，修复以后，目前正在使用中，看看再说吧！,NULL;NULL;手机;系统;NULL;钢化膜;,正品;凑合用;故障;有问题;实用;偏小;,1;0;-1;-1;1;-1;
36817,忘记买了多长时间了，反正至今没人来，我尼玛不用你按，卖我个专用三通都没人来，安装那啥比还给我3个电话拉黑了,;,;,;
36818,一般，走线有点问题，希改进,线;NULL;,有点问题;一般;,-1;0;
36819,还没有用，用后再评价,;,;,;
36820,看了好久，终于就决定了PPTV。发货很快，上门服务也很快，小哥超级熟练，瞬间就安起了，然后教我怎么操作。画面很清晰。这个大小很适合我的小房子。,大小;发货;NULL;小哥;画面;,适合;很快;很快;熟练;清晰;,1;1;1;1;1;
36821,明明要的是B、A、D发回来的竟然全都是D。,;,;,;
36822,好评好评好评,NULL;,好评;,1;
36823,这才用多久啊，一只就没音了，呵呵，这质量没谁了,;,;,;
36824,我手气好，冰箱没问题。,冰箱;手气;,没问题;好;,1;1;
36825,说有刀架，又没有看到,;,;,;
36826,还不会连接电视，音质效果一般，声音也不够大[追评]真的太一般了，想退，但包装盒给我扔掉了，没办法了啊，真是悔恨的泪,NULL;声音;NULL;音质效果;,悔恨;不够大;太一般;一般;,-1;-1;-1;0;
36827,感觉不错，洗了几天痘痘稍微少了点，发货速度也快,NULL;发货速度;,不错;快;,1;1;
36828,只能说呵呵了，反正丢一边不会再用了.还是用自己的p9的线吧,;,;,;
36829,出水较细，水温调节开关螺纹口是歪的，送的淋浴喷头很很一般,出水;螺纹口;喷头;,细;歪的;一般;,-1;-1;0;
36830,硬盘还没检测，但除了硬盘什么都没有体验度差没有线就算了连螺丝都没有醉了,体验;NULL;,差;醉了;,-1;-1;
36831,还没用，比较结实估计耐用。,NULL;NULL;,结实;耐用;,1;1;
36832,一般吧，后面又看这款再搞活动，我自己买贵了。这种效果模棱两可的电器，我个人觉得水分挺大的。,水分;NULL;NULL;,挺大;一般;贵;,1;0;-1;
36833,受不了啊，总是自动黑屏重启，自提的时候工作人员贴的膜不是原装膜，都没注意看，前置摄像头都对不上，不如小米5啊，没测试好就不要开售啊，总是游戏闪退，自动黑屏重启！,NULL;游戏;NULL;摄像头;,受不了;闪退;黑屏;对不上;,-1;-1;-1;-1;
36834,充电线长度适合，做工中规中矩，但是充电速度太过一般，亟待提高。,长度;充电速度;做工;,适合;一般;中规中矩;,1;0;1;
36835,一直相信格力空调，民族品牌。产品大气，价格优惠，支持国家品牌,产品;价格;,大气;优惠;,1;1;
36836,物流速度很快，安装很及时，吸力很大。,吸力;物流速度;安装;,很大;很快;及时;,1;1;1;
36837,敷完后脸上好多布纤维，之前用其他从没有过。快递也不怎么样，以后不再买,布纤维;快递;,多;不怎么样;,-1;-1;
36838,有划痕，开盖的位置在中间还是不方便，整体还可以。,整体;位置;NULL;,还可以;不方便;有划痕;,1;-1;-1;
36839,小家电，，，，，，大用途，，，，，旧衣变新衣。。。。。。。不错。。。。。。。。。飞科，你值得拥有。。。。,NULL;NULL;,不错;值得拥有;,1;1;
36840,不好，用了不到一个月，就有一个没声音了,NULL;,不好;,-1;
36841,东西很好，很不错,NULL;东西;,不错;很好;,1;1;
36842,微微渗油,NULL;,渗油;,-1;
36843,物流超慢，包装不一样了。不知真货假货。,物流;,慢;,-1;
36844,东西一般！效果不是很好！香味挺好！,效果;香味;东西;,不是很好;挺好;一般;,-1;1;0;
36845,已经收到了正在使用很满意,使用;,满意;,1;
36846,商品发票，说好的，怎么没有？,;,;,;
36847,冰吧送来就是不制冷的，不过好在很快帮我换成新的制冷的了，不过天热，冰吧里面的东西坏了不少。总体来说冰吧一般吧，换了新冰吧以后，时不时发出“哒”的响声，声音很大，也不知道这个能用多长时间就坏了。反正满失望的。,冰吧;NULL;东西;声音;,一般;失望;坏;很大;,0;-1;-1;1;
36848,分辨率高玩游戏很流畅,分辨率;玩游戏;,高;流畅;,1;1;
36849,底座不是很稳，扇头上下调节感觉有点别扭，其他都挺好的。风声不算太小，但是也属于正常，能接受,NULL;底座;NULL;风声;NULL;NULL;,正常;不是很稳;挺好;不算太小;能接受;别扭;,1;-1;1;-1;1;-1;
36850,在苏宁买了很多次欧莱雅的肌底液，感觉很好用，这次活动又果断的买了眼霜和晚霜,NULL;,好用;,1;
36851,非常差的一次购物，本机的分辨率太低。这种过时的产品还在卖，坑!,NULL;产品;购物;分辨率;,坑;过时;差;太低;,-1;-1;-1;-1;
36852,物流是第三方配送，速度很慢，发货慢，送来后外包装已打开，遥控器直接掉出来了。,发货;速度;,慢;很慢;,-1;-1;
36853,电视一般，客服忽悠我送U盘 U盘呢 没见到，挂架也没有 要挂架和安装另外多出100元，就这样吧，送货的人态度太恶劣，问他怎么没挂架 马上就发火了，唉 就这样吧,态度;NULL;电视;客服;,恶劣;发火;一般;忽悠;,-1;-1;0;-1;
